,Livesp,lat,Floor,Price,Dist,Kitsp,Walk,Bal,New,Rooms,lon,Totsp,Nfloors,N,Metrdist,Brick,District,Tel
2335,17,55.9203,4,4200000,0.4078308705181054,"12,5",,1.0,0.0,1,37.550217,"40,1",9,2335,,,0,0.0
2336,14,55.880065,4,4331000,0.4078308705181054,10,1.0,1.0,,1,37.597261,"35,5",17,2336,8,1.0,0,
2337,"19,5",55.873753,1,4350000,0.4078308705181054,"7,5",,,,1,37.716576,"35,2",4,2337,,0.0,0,1.0
2338,19,55.870587,8,4400000,0.4078308705181054,6,0.0,,0.0,1,37.715606,33,9,2338,20,,0,1.0
2339,17,55.850472,11,4400000,0.4078308705181054,9,0.0,1.0,,1,37.623784,32,18,2339,9,1.0,0,1.0
2340,"15,5",55.879763,1,4400000,0.4078308705181054,"3,4",0.0,,0.0,1,37.718588,"23,3",5,2340,15,1.0,0,1.0
2341,15,55.804072,7,4414000,0.4078308705181054,–,1.0,,,1,37.590693,"28,5",46,2341,5,1.0,0,
2342,"16,5",55.879981,13,4443376,0.4078308705181054,"13,6",1.0,,,1,37.597562,"40,9",20,2342,8,1.0,0,
2343,"15,5",55.880065,4,4446000,0.4078308705181054,12,1.0,1.0,,1,37.597261,"39,7",20,2343,8,1.0,0,1.0
2344,"18,9",55.885999,1,4475000,0.4078308705181054,"5,9",0.0,,0.0,1,37.690444,"32,6",9,2344,5,,0,1.0
2345,"18,4",55.83525,1,4500000,0.4078308705181054,"5,8",1.0,,0.0,1,37.667393,"30,1",5,2345,25,,0,1.0
2346,16,55.869142,15,4500000,0.4078308705181054,9,1.0,1.0,,1,37.669441,38,17,2346,5,1.0,0,1.0
2347,20,55.888952,4,4500000,0.4078308705181054,10,1.0,,0.0,1,37.639779,33,6,2347,20,1.0,0,0.0
2348,"18,8",55.870587,9,4500000,0.4078308705181054,"6,7",0.0,,0.0,1,37.715606,"32,6",9,2348,15,0.0,0,1.0
2349,"17,3",55.879981,18,4530288,0.4078308705181054,"13,6",1.0,,,1,37.597562,"41,7",20,2349,8,1.0,0,
2350,17,55.874981,9,4550000,0.4078308705181054,7,1.0,1.0,0.0,1,37.647657,33,12,2350,17,0.0,0,1.0
2351,"18,8",55.87188,4,4600000,0.4078308705181054,"6,6",1.0,,0.0,1,37.69401,33,9,2351,10,0.0,0,1.0
2352,18,55.804072,3,4600000,0.4078308705181054,–,1.0,,,1,37.590693,31,46,2352,9,1.0,0,
2353,20,55.860186,12,6250000,0.4078308705181054,9,0.0,1.0,0.0,1,37.594755,37,17,2353,4,0.0,0,1.0
2354,–,55.805174,2,8769000,0.4078308705181054,–,1.0,,,1,37.618273,58,3,2354,15,1.0,0,
2355,"27,1",55.869347,6,5873280,0.4078308705181054,–,1.0,1.0,,2,37.669356,"35,7",17,2355,3,1.0,0,1.0
2356,"17,4",55.879981,18,3127280,0.4078308705181054,–,1.0,,,1,37.597562,"24,8",20,2356,8,1.0,0,
2357,"11,4",55.879824,17,3224000,0.4078308705181054,6,1.0,1.0,0.0,1,37.596489,"24,8",20,2357,8,1.0,0,1.0
2358,"23,5",55.925023,6,3450000,0.4078308705181054,"7,1",0.0,1.0,,1,37.548865,31,8,2358,10,1.0,0,1.0
2359,"14,6",55.878511,5,3550000,0.4078308705181054,4,0.0,,0.0,1,37.717726,23,5,2359,14,1.0,0,1.0
2360,18,55.888952,4,3600000,0.4078308705181054,–,1.0,0.0,0.0,1,37.639779,"28,7",6,2360,20,1.0,0,1.0
2361,27,55.888952,7,3950000,0.4078308705181054,–,1.0,0.0,0.0,1,37.639779,33,7,2361,24,1.0,0,0.0
2362,"13,9",55.879981,20,4061875,0.4078308705181054,"9,9",1.0,,,1,37.597562,"33,5",20,2362,8,1.0,0,
2363,17,55.9203,4,4200000,0.4078308705181054,"12,5",,1.0,0.0,1,37.550217,"40,1",9,2363,,,0,0.0
2364,14,55.880065,4,4331000,0.4078308705181054,10,1.0,1.0,,1,37.597261,"35,5",17,2364,8,1.0,0,
2365,"19,5",55.873753,1,4350000,0.4078308705181054,"7,5",,,,1,37.716576,"35,2",4,2365,,0.0,0,1.0
2366,19,55.870587,8,4400000,0.4078308705181054,6,0.0,,0.0,1,37.715606,33,9,2366,20,,0,1.0
2367,17,55.850472,11,4400000,0.4078308705181054,9,0.0,1.0,,1,37.623784,32,18,2367,9,1.0,0,1.0
2368,"15,5",55.879763,1,4400000,0.4078308705181054,"3,4",0.0,,0.0,1,37.718588,"23,3",5,2368,15,1.0,0,1.0
2369,15,55.804072,7,4414000,0.4078308705181054,–,1.0,,,1,37.590693,"28,5",46,2369,5,1.0,0,
2370,"16,5",55.879981,13,4443376,0.4078308705181054,"13,6",1.0,,,1,37.597562,"40,9",20,2370,8,1.0,0,
2371,"15,5",55.880065,4,4446000,0.4078308705181054,12,1.0,1.0,,1,37.597261,"39,7",20,2371,8,1.0,0,1.0
2372,"18,9",55.885999,1,4475000,0.4078308705181054,"5,9",0.0,,0.0,1,37.690444,"32,6",9,2372,5,,0,1.0
2373,"18,4",55.83525,1,4500000,0.4078308705181054,"5,8",1.0,,0.0,1,37.667393,"30,1",5,2373,25,,0,1.0
2374,16,55.869142,15,4500000,0.4078308705181054,9,1.0,1.0,,1,37.669441,38,17,2374,5,1.0,0,1.0
2375,20,55.888952,4,4500000,0.4078308705181054,10,1.0,,0.0,1,37.639779,33,6,2375,20,1.0,0,0.0
2376,"18,8",55.870587,9,4500000,0.4078308705181054,"6,7",0.0,,0.0,1,37.715606,"32,6",9,2376,15,0.0,0,1.0
2377,"17,3",55.879981,18,4530288,0.4078308705181054,"13,6",1.0,,,1,37.597562,"41,7",20,2377,8,1.0,0,
2378,17,55.874981,9,4550000,0.4078308705181054,7,1.0,1.0,0.0,1,37.647657,33,12,2378,17,0.0,0,1.0
2379,"18,8",55.87188,4,4600000,0.4078308705181054,"6,6",1.0,,0.0,1,37.69401,33,9,2379,10,0.0,0,1.0
2380,18,55.804072,3,4600000,0.4078308705181054,–,1.0,,,1,37.590693,31,46,2380,9,1.0,0,
2381,20,55.921682,8,5100000,0.4078308705181054,8,,1.0,0.0,1,37.540452,40,17,2381,,0.0,0,1.0
2382,30,55.869289,8,8200000,0.4078308705181054,"8,4",0.0,1.0,0.0,2,37.632969,"53,3",12,2382,15,0.0,0,0.0
2383,"35,2",55.811359,2,11535343,0.4078308705181054,5,1.0,0.0,,2,37.645124,"60,2",24,2383,8,1.0,0,1.0
2384,"17,4",55.879981,18,3127280,0.4078308705181054,–,1.0,,,1,37.597562,"24,8",20,2384,8,1.0,0,
2385,"11,4",55.879824,17,3224000,0.4078308705181054,6,1.0,1.0,0.0,1,37.596489,"24,8",20,2385,8,1.0,0,1.0
2386,"23,5",55.925023,6,3450000,0.4078308705181054,"7,1",0.0,1.0,,1,37.548865,31,8,2386,10,1.0,0,1.0
2387,"14,6",55.878511,5,3550000,0.4078308705181054,4,0.0,,0.0,1,37.717726,23,5,2387,14,1.0,0,1.0
2388,18,55.888952,4,3600000,0.4078308705181054,–,1.0,0.0,0.0,1,37.639779,"28,7",6,2388,20,1.0,0,1.0
2389,27,55.888952,7,3950000,0.4078308705181054,–,1.0,0.0,0.0,1,37.639779,33,7,2389,24,1.0,0,0.0
2390,"13,9",55.879981,20,4061875,0.4078308705181054,"9,9",1.0,,,1,37.597562,"33,5",20,2390,8,1.0,0,
2391,17,55.9203,4,4200000,0.4078308705181054,"12,5",,1.0,0.0,1,37.550217,"40,1",9,2391,,,0,0.0
2392,14,55.880065,4,4331000,0.4078308705181054,10,1.0,1.0,,1,37.597261,"35,5",17,2392,8,1.0,0,
2393,"19,5",55.873753,1,4350000,0.4078308705181054,"7,5",,,,1,37.716576,"35,2",4,2393,,0.0,0,1.0
2394,19,55.870587,8,4400000,0.4078308705181054,6,0.0,,0.0,1,37.715606,33,9,2394,20,,0,1.0
2395,17,55.850472,11,4400000,0.4078308705181054,9,0.0,1.0,,1,37.623784,32,18,2395,9,1.0,0,1.0
2396,"15,5",55.879763,1,4400000,0.4078308705181054,"3,4",0.0,,0.0,1,37.718588,"23,3",5,2396,15,1.0,0,1.0
2397,15,55.804072,7,4414000,0.4078308705181054,–,1.0,,,1,37.590693,"28,5",46,2397,5,1.0,0,
2398,"16,5",55.879981,13,4443376,0.4078308705181054,"13,6",1.0,,,1,37.597562,"40,9",20,2398,8,1.0,0,
2399,"15,5",55.880065,4,4446000,0.4078308705181054,12,1.0,1.0,,1,37.597261,"39,7",20,2399,8,1.0,0,1.0
2400,"18,9",55.885999,1,4475000,0.4078308705181054,"5,9",0.0,,0.0,1,37.690444,"32,6",9,2400,5,,0,1.0
2401,"18,4",55.83525,1,4500000,0.4078308705181054,"5,8",1.0,,0.0,1,37.667393,"30,1",5,2401,25,,0,1.0
2402,16,55.869142,15,4500000,0.4078308705181054,9,1.0,1.0,,1,37.669441,38,17,2402,5,1.0,0,1.0
2403,20,55.888952,4,4500000,0.4078308705181054,10,1.0,,0.0,1,37.639779,33,6,2403,20,1.0,0,0.0
2404,"18,8",55.870587,9,4500000,0.4078308705181054,"6,7",0.0,,0.0,1,37.715606,"32,6",9,2404,15,0.0,0,1.0
2405,"17,3",55.879981,18,4530288,0.4078308705181054,"13,6",1.0,,,1,37.597562,"41,7",20,2405,8,1.0,0,
2406,17,55.874981,9,4550000,0.4078308705181054,7,1.0,1.0,0.0,1,37.647657,33,12,2406,17,0.0,0,1.0
2407,"18,8",55.87188,4,4600000,0.4078308705181054,"6,6",1.0,,0.0,1,37.69401,33,9,2407,10,0.0,0,1.0
2408,18,55.804072,3,4600000,0.4078308705181054,–,1.0,,,1,37.590693,31,46,2408,9,1.0,0,
2409,"31,8",55.850616,6,8150987,0.4078308705181054,"8,8",1.0,0.0,,2,37.618053,"49,4",18,2409,10,1.0,0,1.0
2410,10,55.889114,9,4280310,0.4078308705181054,9,1.0,1.0,,1,37.591081,"24,9",15,2410,7,1.0,0,1.0
2411,26,55.881843,1,5100000,0.4078308705181054,6,1.0,,0.0,2,37.585386,42,5,2411,15,1.0,0,1.0
2412,"17,4",55.879981,18,3127280,0.4078308705181054,–,1.0,,,1,37.597562,"24,8",20,2412,8,1.0,0,
2413,"11,4",55.879824,17,3224000,0.4078308705181054,6,1.0,1.0,0.0,1,37.596489,"24,8",20,2413,8,1.0,0,1.0
2414,"23,5",55.925023,6,3450000,0.4078308705181054,"7,1",0.0,1.0,,1,37.548865,31,8,2414,10,1.0,0,1.0
2415,"14,6",55.878511,5,3550000,0.4078308705181054,4,0.0,,0.0,1,37.717726,23,5,2415,14,1.0,0,1.0
2416,18,55.888952,4,3600000,0.4078308705181054,–,1.0,0.0,0.0,1,37.639779,"28,7",6,2416,20,1.0,0,1.0
2417,27,55.888952,7,3950000,0.4078308705181054,–,1.0,0.0,0.0,1,37.639779,33,7,2417,24,1.0,0,0.0
2418,"13,9",55.879981,20,4061875,0.4078308705181054,"9,9",1.0,,,1,37.597562,"33,5",20,2418,8,1.0,0,
2419,17,55.9203,4,4200000,0.4078308705181054,"12,5",,1.0,0.0,1,37.550217,"40,1",9,2419,,,0,0.0
2420,14,55.880065,4,4331000,0.4078308705181054,10,1.0,1.0,,1,37.597261,"35,5",17,2420,8,1.0,0,
2421,"19,5",55.873753,1,4350000,0.4078308705181054,"7,5",,,,1,37.716576,"35,2",4,2421,,0.0,0,1.0
2422,19,55.870587,8,4400000,0.4078308705181054,6,0.0,,0.0,1,37.715606,33,9,2422,20,,0,1.0
2423,17,55.850472,11,4400000,0.4078308705181054,9,0.0,1.0,,1,37.623784,32,18,2423,9,1.0,0,1.0
2424,"15,5",55.879763,1,4400000,0.4078308705181054,"3,4",0.0,,0.0,1,37.718588,"23,3",5,2424,15,1.0,0,1.0
2425,15,55.804072,7,4414000,0.4078308705181054,–,1.0,,,1,37.590693,"28,5",46,2425,5,1.0,0,
2426,"16,5",55.879981,13,4443376,0.4078308705181054,"13,6",1.0,,,1,37.597562,"40,9",20,2426,8,1.0,0,
2427,"15,5",55.880065,4,4446000,0.4078308705181054,12,1.0,1.0,,1,37.597261,"39,7",20,2427,8,1.0,0,1.0
2428,"18,9",55.885999,1,4475000,0.4078308705181054,"5,9",0.0,,0.0,1,37.690444,"32,6",9,2428,5,,0,1.0
2429,"18,4",55.83525,1,4500000,0.4078308705181054,"5,8",1.0,,0.0,1,37.667393,"30,1",5,2429,25,,0,1.0
2430,16,55.869142,15,4500000,0.4078308705181054,9,1.0,1.0,,1,37.669441,38,17,2430,5,1.0,0,1.0
2431,20,55.888952,4,4500000,0.4078308705181054,10,1.0,,0.0,1,37.639779,33,6,2431,20,1.0,0,0.0
2432,"18,8",55.870587,9,4500000,0.4078308705181054,"6,7",0.0,,0.0,1,37.715606,"32,6",9,2432,15,0.0,0,1.0
2433,"17,3",55.879981,18,4530288,0.4078308705181054,"13,6",1.0,,,1,37.597562,"41,7",20,2433,8,1.0,0,
2434,17,55.874981,9,4550000,0.4078308705181054,7,1.0,1.0,0.0,1,37.647657,33,12,2434,17,0.0,0,1.0
2435,"18,8",55.87188,4,4600000,0.4078308705181054,"6,6",1.0,,0.0,1,37.69401,33,9,2435,10,0.0,0,1.0
2436,18,55.804072,3,4600000,0.4078308705181054,–,1.0,,,1,37.590693,31,46,2436,9,1.0,0,
2437,"19,3",55.820273,19,13200000,0.4078308705181054,"10,2",1.0,0.0,0.0,1,37.700649,"47,8",29,2437,15,1.0,0,1.0
2438,33,55.807537,5,6600000,0.4078308705181054,6,0.0,1.0,0.0,2,37.717034,45,5,2438,19,0.0,0,1.0
2439,"15,1",55.744505,4,4800000,0.4078308705181054,5,1.0,,0.0,1,37.760081,"23,3",5,2439,10,1.0,0,1.0
2440,9,55.766734,5,3050000,0.4078308705181054,2,1.0,1.0,0.0,1,37.727427,13,5,2440,15,1.0,0,1.0
2441,9,55.807107,3,3300000,0.4078308705181054,1,1.0,,0.0,1,37.800299,"13,3",5,2441,5,1.0,0,1.0
2442,14,55.724738,1,3600000,0.4078308705181054,–,0.0,0.0,0.0,1,37.796813,16,3,2442,10,1.0,0,0.0
2443,13,55.790879,5,3600000,0.4078308705181054,2,1.0,,0.0,1,37.818957,15,6,2443,12,1.0,0,1.0
2444,17,55.744505,5,3800000,0.4078308705181054,4,1.0,,0.0,1,37.760081,"24,5",5,2444,15,1.0,0,1.0
2445,19,55.803555,5,3950000,0.4078308705181054,"4,5",1.0,,0.0,1,37.7782,27,5,2445,15,1.0,0,1.0
2446,22,55.729569,22,3990000,0.4078308705181054,10,0.0,1.0,,1,37.865578,49,25,2446,5,1.0,0,1.0
2447,24,55.741835,1,4000000,0.4078308705181054,7,1.0,,0.0,2,37.820151,"38,2",14,2447,18,0.0,0,1.0
2448,32,55.713086,1,4100000,0.4078308705181054,"6,5",0.0,,0.0,2,37.857414,46,2,2448,10,,0,1.0
2449,16,55.744505,5,4100000,0.4078308705181054,4,1.0,,,1,37.760081,24,5,2449,12,0.0,0,1.0
2450,16,55.744505,5,4100000,0.4078308705181054,4,1.0,,0.0,1,37.760081,24,5,2450,15,1.0,0,1.0
2451,14,55.742919,5,4150000,0.4078308705181054,"4,5",1.0,,0.0,1,37.787031,24,5,2451,14,,0,1.0
2452,18,55.770552,2,4200000,0.4078308705181054,9,0.0,1.0,0.0,1,37.827401,36,10,2452,10,,0,1.0
2453,19,55.745488,5,4300000,0.4078308705181054,6,1.0,1.0,0.0,1,37.762327,31,5,2453,23,0.0,0,1.0
2454,14,55.820319,1,4300000,0.4078308705181054,4,1.0,,0.0,1,37.713135,25,5,2454,18,1.0,0,1.0
2455,17,55.755373,1,4300000,0.4078308705181054,"5,7",1.0,,0.0,1,37.774373,"28,4",5,2455,10,1.0,0,1.0
2456,19,55.722968,8,4350000,0.4078308705181054,7,1.0,,0.0,1,37.805545,33,9,2456,15,0.0,0,1.0
2457,"19,4",55.818923,5,4400000,0.4078308705181054,6,1.0,1.0,0.0,1,37.825137,33,9,2457,29,1.0,0,1.0
2458,20,55.82845,5,4400000,0.4078308705181054,6,0.0,1.0,0.0,1,37.760252,32,5,2458,5,0.0,0,0.0
2459,21,55.780041,1,4400000,0.4078308705181054,"9,3",0.0,,0.0,1,37.826574,40,12,2459,10,0.0,0,1.0
2460,21,55.806469,5,4400000,0.4078308705181054,6,1.0,1.0,0.0,1,37.770861,32,5,2460,10,0.0,0,1.0
2461,"21,4",55.805993,1,4400000,0.4078308705181054,6,1.0,,0.0,1,37.784731,"31,7",9,2461,14,0.0,0,1.0
2462,"20,9",55.827277,9,4450000,0.4078308705181054,7,0.0,1.0,0.0,1,37.81531,"34,7",9,2462,10,0.0,0,1.0
2463,15,55.750976,4,4490000,0.4078308705181054,6,1.0,,0.0,1,37.8343,27,9,2463,19,0.0,0,
2464,20,55.825603,14,4500000,0.4078308705181054,10,1.0,1.0,0.0,1,37.81239,"35,1",14,2464,15,,0,1.0
2465,25,55.79517,3,8800000,0.4078308705181054,6,1.0,1.0,0.0,2,37.694989,40,9,2465,10,0.0,0,0.0
2466,20,55.796142,2,5400000,0.4078308705181054,10,1.0,,0.0,1,37.7699,35,12,2466,17,0.0,0,1.0
2467,27,55.744171,3,6400000,0.4078308705181054,"5,8",1.0,1.0,0.0,2,37.754296,"45,1",12,2467,23,0.0,0,0.0
2468,9,55.766734,5,3050000,0.4078308705181054,2,1.0,1.0,0.0,1,37.727427,13,5,2468,15,1.0,0,1.0
2469,9,55.807107,3,3300000,0.4078308705181054,1,1.0,,0.0,1,37.800299,"13,3",5,2469,5,1.0,0,1.0
2470,14,55.724738,1,3600000,0.4078308705181054,–,0.0,0.0,0.0,1,37.796813,16,3,2470,10,1.0,0,0.0
2471,13,55.790879,5,3600000,0.4078308705181054,2,1.0,,0.0,1,37.818957,15,6,2471,12,1.0,0,1.0
2472,17,55.744505,5,3800000,0.4078308705181054,4,1.0,,0.0,1,37.760081,"24,5",5,2472,15,1.0,0,1.0
2473,19,55.803555,5,3950000,0.4078308705181054,"4,5",1.0,,0.0,1,37.7782,27,5,2473,15,1.0,0,1.0
2474,22,55.729569,22,3990000,0.4078308705181054,10,0.0,1.0,,1,37.865578,49,25,2474,5,1.0,0,1.0
2475,24,55.741835,1,4000000,0.4078308705181054,7,1.0,,0.0,2,37.820151,"38,2",14,2475,18,0.0,0,1.0
2476,32,55.713086,1,4100000,0.4078308705181054,"6,5",0.0,,0.0,2,37.857414,46,2,2476,10,,0,1.0
2477,16,55.744505,5,4100000,0.4078308705181054,4,1.0,,,1,37.760081,24,5,2477,12,0.0,0,1.0
2478,16,55.744505,5,4100000,0.4078308705181054,4,1.0,,0.0,1,37.760081,24,5,2478,15,1.0,0,1.0
2479,14,55.742919,5,4150000,0.4078308705181054,"4,5",1.0,,0.0,1,37.787031,24,5,2479,14,,0,1.0
2480,18,55.770552,2,4200000,0.4078308705181054,9,0.0,1.0,0.0,1,37.827401,36,10,2480,10,,0,1.0
2481,19,55.745488,5,4300000,0.4078308705181054,6,1.0,1.0,0.0,1,37.762327,31,5,2481,23,0.0,0,1.0
2482,14,55.820319,1,4300000,0.4078308705181054,4,1.0,,0.0,1,37.713135,25,5,2482,18,1.0,0,1.0
2483,17,55.755373,1,4300000,0.4078308705181054,"5,7",1.0,,0.0,1,37.774373,"28,4",5,2483,10,1.0,0,1.0
2484,19,55.722968,8,4350000,0.4078308705181054,7,1.0,,0.0,1,37.805545,33,9,2484,15,0.0,0,1.0
2485,"19,4",55.818923,5,4400000,0.4078308705181054,6,1.0,1.0,0.0,1,37.825137,33,9,2485,29,1.0,0,1.0
2486,20,55.82845,5,4400000,0.4078308705181054,6,0.0,1.0,0.0,1,37.760252,32,5,2486,5,0.0,0,0.0
2487,21,55.780041,1,4400000,0.4078308705181054,"9,3",0.0,,0.0,1,37.826574,40,12,2487,10,0.0,0,1.0
2488,21,55.806469,5,4400000,0.4078308705181054,6,1.0,1.0,0.0,1,37.770861,32,5,2488,10,0.0,0,1.0
2489,"21,4",55.805993,1,4400000,0.4078308705181054,6,1.0,,0.0,1,37.784731,"31,7",9,2489,14,0.0,0,1.0
2490,"20,9",55.827277,9,4450000,0.4078308705181054,7,0.0,1.0,0.0,1,37.81531,"34,7",9,2490,10,0.0,0,1.0
2491,15,55.750976,4,4490000,0.4078308705181054,6,1.0,,0.0,1,37.8343,27,9,2491,19,0.0,0,
2492,20,55.825603,14,4500000,0.4078308705181054,10,1.0,1.0,0.0,1,37.81239,"35,1",14,2492,15,,0,1.0
2493,"32,4",55.745671,17,7400000,0.4078308705181054,"9,3",1.0,1.0,0.0,2,37.877958,"54,1",17,2493,7,0.0,0,1.0
2494,35,55.712553,4,5400000,0.4078308705181054,"5,5",0.0,1.0,0.0,2,37.864519,47,5,2494,7,1.0,0,1.0
2495,20,55.754385,5,6300000,0.4078308705181054,10,1.0,1.0,0.0,1,37.811573,35,12,2495,5,0.0,0,1.0
2496,9,55.766734,5,3050000,0.4078308705181054,2,1.0,1.0,0.0,1,37.727427,13,5,2496,15,1.0,0,1.0
2497,9,55.807107,3,3300000,0.4078308705181054,1,1.0,,0.0,1,37.800299,"13,3",5,2497,5,1.0,0,1.0
2498,14,55.724738,1,3600000,0.4078308705181054,–,0.0,0.0,0.0,1,37.796813,16,3,2498,10,1.0,0,0.0
2499,13,55.790879,5,3600000,0.4078308705181054,2,1.0,,0.0,1,37.818957,15,6,2499,12,1.0,0,1.0
2500,17,55.744505,5,3800000,0.4078308705181054,4,1.0,,0.0,1,37.760081,"24,5",5,2500,15,1.0,0,1.0
2501,19,55.803555,5,3950000,0.4078308705181054,"4,5",1.0,,0.0,1,37.7782,27,5,2501,15,1.0,0,1.0
2502,22,55.729569,22,3990000,0.4078308705181054,10,0.0,1.0,,1,37.865578,49,25,2502,5,1.0,0,1.0
2503,24,55.741835,1,4000000,0.4078308705181054,7,1.0,,0.0,2,37.820151,"38,2",14,2503,18,0.0,0,1.0
2504,32,55.713086,1,4100000,0.4078308705181054,"6,5",0.0,,0.0,2,37.857414,46,2,2504,10,,0,1.0
2505,16,55.744505,5,4100000,0.4078308705181054,4,1.0,,,1,37.760081,24,5,2505,12,0.0,0,1.0
2506,16,55.744505,5,4100000,0.4078308705181054,4,1.0,,0.0,1,37.760081,24,5,2506,15,1.0,0,1.0
2507,14,55.742919,5,4150000,0.4078308705181054,"4,5",1.0,,0.0,1,37.787031,24,5,2507,14,,0,1.0
2508,18,55.770552,2,4200000,0.4078308705181054,9,0.0,1.0,0.0,1,37.827401,36,10,2508,10,,0,1.0
2509,19,55.745488,5,4300000,0.4078308705181054,6,1.0,1.0,0.0,1,37.762327,31,5,2509,23,0.0,0,1.0
2510,14,55.820319,1,4300000,0.4078308705181054,4,1.0,,0.0,1,37.713135,25,5,2510,18,1.0,0,1.0
2511,17,55.755373,1,4300000,0.4078308705181054,"5,7",1.0,,0.0,1,37.774373,"28,4",5,2511,10,1.0,0,1.0
2512,19,55.722968,8,4350000,0.4078308705181054,7,1.0,,0.0,1,37.805545,33,9,2512,15,0.0,0,1.0
2513,"19,4",55.818923,5,4400000,0.4078308705181054,6,1.0,1.0,0.0,1,37.825137,33,9,2513,29,1.0,0,1.0
2514,20,55.82845,5,4400000,0.4078308705181054,6,0.0,1.0,0.0,1,37.760252,32,5,2514,5,0.0,0,0.0
2515,21,55.780041,1,4400000,0.4078308705181054,"9,3",0.0,,0.0,1,37.826574,40,12,2515,10,0.0,0,1.0
2516,21,55.806469,5,4400000,0.4078308705181054,6,1.0,1.0,0.0,1,37.770861,32,5,2516,10,0.0,0,1.0
2517,"21,4",55.805993,1,4400000,0.4078308705181054,6,1.0,,0.0,1,37.784731,"31,7",9,2517,14,0.0,0,1.0
2518,"20,9",55.827277,9,4450000,0.4078308705181054,7,0.0,1.0,0.0,1,37.81531,"34,7",9,2518,10,0.0,0,1.0
2519,15,55.750976,4,4490000,0.4078308705181054,6,1.0,,0.0,1,37.8343,27,9,2519,19,0.0,0,
2520,20,55.825603,14,4500000,0.4078308705181054,10,1.0,1.0,0.0,1,37.81239,"35,1",14,2520,15,,0,1.0
2521,27,55.744171,3,6400000,0.4078308705181054,"5,8",1.0,1.0,0.0,2,37.754296,"45,1",12,2521,23,0.0,0,0.0
2522,33,55.807537,5,6600000,0.4078308705181054,6,0.0,1.0,0.0,2,37.717034,45,5,2522,19,0.0,0,1.0
2523,"15,1",55.820132,3,11950000,0.4078308705181054,13,,,0.0,1,37.702769,"44,2",16,2523,,1.0,0,
2524,9,55.766734,5,3050000,0.4078308705181054,2,1.0,1.0,0.0,1,37.727427,13,5,2524,15,1.0,0,1.0
2525,9,55.807107,3,3300000,0.4078308705181054,1,1.0,,0.0,1,37.800299,"13,3",5,2525,5,1.0,0,1.0
2526,14,55.724738,1,3600000,0.4078308705181054,–,0.0,0.0,0.0,1,37.796813,16,3,2526,10,1.0,0,0.0
2527,13,55.790879,5,3600000,0.4078308705181054,2,1.0,,0.0,1,37.818957,15,6,2527,12,1.0,0,1.0
2528,17,55.744505,5,3800000,0.4078308705181054,4,1.0,,0.0,1,37.760081,"24,5",5,2528,15,1.0,0,1.0
2529,19,55.803555,5,3950000,0.4078308705181054,"4,5",1.0,,0.0,1,37.7782,27,5,2529,15,1.0,0,1.0
2530,22,55.729569,22,3990000,0.4078308705181054,10,0.0,1.0,,1,37.865578,49,25,2530,5,1.0,0,1.0
2531,24,55.741835,1,4000000,0.4078308705181054,7,1.0,,0.0,2,37.820151,"38,2",14,2531,18,0.0,0,1.0
2532,32,55.713086,1,4100000,0.4078308705181054,"6,5",0.0,,0.0,2,37.857414,46,2,2532,10,,0,1.0
2533,16,55.744505,5,4100000,0.4078308705181054,4,1.0,,,1,37.760081,24,5,2533,12,0.0,0,1.0
2534,16,55.744505,5,4100000,0.4078308705181054,4,1.0,,0.0,1,37.760081,24,5,2534,15,1.0,0,1.0
2535,14,55.742919,5,4150000,0.4078308705181054,"4,5",1.0,,0.0,1,37.787031,24,5,2535,14,,0,1.0
2536,18,55.770552,2,4200000,0.4078308705181054,9,0.0,1.0,0.0,1,37.827401,36,10,2536,10,,0,1.0
2537,19,55.745488,5,4300000,0.4078308705181054,6,1.0,1.0,0.0,1,37.762327,31,5,2537,23,0.0,0,1.0
2538,14,55.820319,1,4300000,0.4078308705181054,4,1.0,,0.0,1,37.713135,25,5,2538,18,1.0,0,1.0
2539,17,55.755373,1,4300000,0.4078308705181054,"5,7",1.0,,0.0,1,37.774373,"28,4",5,2539,10,1.0,0,1.0
2540,19,55.722968,8,4350000,0.4078308705181054,7,1.0,,0.0,1,37.805545,33,9,2540,15,0.0,0,1.0
2541,"19,4",55.818923,5,4400000,0.4078308705181054,6,1.0,1.0,0.0,1,37.825137,33,9,2541,29,1.0,0,1.0
2542,20,55.82845,5,4400000,0.4078308705181054,6,0.0,1.0,0.0,1,37.760252,32,5,2542,5,0.0,0,0.0
2543,21,55.780041,1,4400000,0.4078308705181054,"9,3",0.0,,0.0,1,37.826574,40,12,2543,10,0.0,0,1.0
2544,21,55.806469,5,4400000,0.4078308705181054,6,1.0,1.0,0.0,1,37.770861,32,5,2544,10,0.0,0,1.0
2545,"21,4",55.805993,1,4400000,0.4078308705181054,6,1.0,,0.0,1,37.784731,"31,7",9,2545,14,0.0,0,1.0
2546,"20,9",55.827277,9,4450000,0.4078308705181054,7,0.0,1.0,0.0,1,37.81531,"34,7",9,2546,10,0.0,0,1.0
2547,15,55.750976,4,4490000,0.4078308705181054,6,1.0,,0.0,1,37.8343,27,9,2547,19,0.0,0,
2548,20,55.825603,14,4500000,0.4078308705181054,10,1.0,1.0,0.0,1,37.81239,"35,1",14,2548,15,,0,1.0
2549,42,55.785402,7,12300000,0.4078308705181054,8,1.0,,0.0,2,37.676655,"65,7",7,2549,3,0.0,0,1.0
